Place,Year,Population,Category,SubCategory,Amount,PerCapita,avgPerCapita
Melilla,2018,86384,PATRIMONY,Money Laundering,0,0,0.002138881
Melilla,2018,86384,PATRIMONY,Others (Patrimony),56,0.000648268,0.002138881
Melilla,2018,86384,PATRIMONY,Violent Robberies,332,0.003843304,0.002138881
Melilla,2018,86384,PATRIMONY,Theft,1237,0.014319781441007593,0.002138881
Melilla,2018,86384,PATRIMONY,Vehicle Theft,88,0.001018707,0.002138881
Melilla,2018,86384,PATRIMONY,Violent Burglaries,787,0.009110483,0.002138881
Melilla,2017,86120,PATRIMONY,Intellectual Property,31,0.000359963,0.002138881
Melilla,2017,86120,PATRIMONY,Damages,421,0.004888528,0.002138881
Melilla,2017,86120,PATRIMONY,Frauds,98,0.001137947,0.002138881
Melilla,2017,86120,PATRIMONY,Money Laundering,1,1.161170459823502e-05,0.002138881
Melilla,2017,86120,PATRIMONY,Others (Patrimony),65,0.000754761,0.002138881
Melilla,2017,86120,PATRIMONY,Violent Robberies,356,0.004133767,0.002138881
Melilla,2017,86120,PATRIMONY,Theft,1154,0.013399907106363214,0.002138881
Melilla,2017,86120,PATRIMONY,Vehicle Theft,113,0.001312123,0.002138881
Melilla,2017,86120,PATRIMONY,Violent Burglaries,587,0.006816071,0.002138881
Melilla,2016,86026,PATRIMONY,Intellectual Property,7,8.137074837839723e-05,0.002138881
Melilla,2016,86026,PATRIMONY,Damages,375,0.004359147,0.002138881
Melilla,2016,86026,PATRIMONY,Frauds,100,0.001162439,0.002138881
Melilla,2016,86026,PATRIMONY,Money Laundering,1,1.1624392625485318e-05,0.002138881
Melilla,2016,86026,PATRIMONY,Others (Patrimony),56,0.000650966,0.002138881
Melilla,2016,86026,PATRIMONY,Violent Robberies,377,0.004382396,0.002138881
Melilla,2016,86026,PATRIMONY,Theft,1312,0.015251203124636738,0.002138881
Melilla,2016,86026,PATRIMONY,Vehicle Theft,105,0.001220561,0.002138881
Melilla,2016,86026,PATRIMONY,Violent Burglaries,620,0.007207123,0.002138881
Melilla,2015,85584,PATRIMONY,Intellectual Property,4,4.673770798280052e-05,0.002138881
Melilla,2015,85584,PATRIMONY,Damages,348,0.004066181,0.002138881
Melilla,2015,85584,PATRIMONY,Frauds,119,0.001390447,0.002138881
Melilla,2015,85584,PATRIMONY,Money Laundering,1,1.168442699570013e-05,0.002138881
Melilla,2015,85584,PATRIMONY,Others (Patrimony),29,0.000338848,0.002138881
Melilla,2015,85584,PATRIMONY,Violent Robberies,320,0.003739017,0.002138881
Melilla,2015,85584,PATRIMONY,Theft,1328,0.015516919050289775,0.002138881
Melilla,2015,85584,PATRIMONY,Vehicle Theft,120,0.001402131,0.002138881
Melilla,2015,85584,PATRIMONY,Violent Burglaries,686,0.008015517,0.002138881
Melilla,2014,84509,PATRIMONY,Intellectual Property,7,8.283141440556627e-05,0.002138881
Melilla,2014,84509,PATRIMONY,Damages,321,0.003798412,0.002138881
Melilla,2014,84509,PATRIMONY,Frauds,127,0.001502799,0.002138881
Melilla,2014,84509,PATRIMONY,Money Laundering,1,1.1833059200795182e-05,0.002138881
Melilla,2014,84509,PATRIMONY,Others (Patrimony),45,0.000532488,0.002138881
Melilla,2014,84509,PATRIMONY,Violent Robberies,265,0.003135761,0.002138881
Melilla,2014,84509,PATRIMONY,Theft,1116,0.013205694068087423,0.002138881
Melilla,2014,84509,PATRIMONY,Vehicle Theft,179,0.002118118,0.002138881
Melilla,2014,84509,PATRIMONY,Violent Burglaries,566,0.006697512,0.002138881
Melilla,2013,83679,PATRIMONY,Intellectual Property,5,5.9752148089723826e-05,0.002138881
Melilla,2013,83679,PATRIMONY,Damages,327,0.00390779,0.002138881
Melilla,2013,83679,PATRIMONY,Frauds,94,0.00112334,0.002138881
Melilla,2013,83679,PATRIMONY,Money Laundering,1,1.1950429617944765e-05,0.002138881
Melilla,2013,83679,PATRIMONY,Others (Patrimony),31,0.000370463,0.002138881
Melilla,2013,83679,PATRIMONY,Violent Robberies,295,0.003525377,0.002138881
Melilla,2013,83679,PATRIMONY,Theft,1192,0.014244912,0.002138881
Melilla,2013,83679,PATRIMONY,Vehicle Theft,221,0.002641045,0.002138881
Melilla,2013,83679,PATRIMONY,Violent Burglaries,668,0.007982887,0.002138881
Melilla,2012,80802,PATRIMONY,Intellectual Property,12,0.000148511,0.002138881
Melilla,2012,80802,PATRIMONY,Damages,363,0.004492463,0.002138881
Melilla,2012,80802,PATRIMONY,Frauds,69,0.000853939,0.002138881
Melilla,2012,80802,PATRIMONY,Money Laundering,1,1.2375931288829484e-05,0.002138881
Melilla,2012,80802,PATRIMONY,Others (Patrimony),36,0.000445534,0.002138881
Melilla,2012,80802,PATRIMONY,Violent Robberies,256,0.003168238,0.002138881
Melilla,2012,80802,PATRIMONY,Theft,1250,0.015469914111036856,0.002138881
Melilla,2012,80802,PATRIMONY,Vehicle Theft,191,0.002363803,0.002138881
Melilla,2012,80802,PATRIMONY,Violent Burglaries,592,0.007326551,0.002138881
Melilla,2011,78476,PATRIMONY,Intellectual Property,11,0.00014017,0.002138881
Melilla,2011,78476,PATRIMONY,Damages,336,0.004281564,0.002138881
Melilla,2011,78476,PATRIMONY,Frauds,67,0.000853764,0.002138881
Melilla,2011,78476,PATRIMONY,Money Laundering,3,3.822824812681584e-05,0.002138881
Melilla,2011,78476,PATRIMONY,Others (Patrimony),45,0.000573424,0.002138881
Melilla,2011,78476,PATRIMONY,Violent Robberies,240,0.00305826,0.002138881
Melilla,2011,78476,PATRIMONY,Theft,1181,0.015049187012589836,0.002138881
Melilla,2011,78476,PATRIMONY,Vehicle Theft,260,0.003313115,0.002138881
Melilla,2011,78476,PATRIMONY,Violent Burglaries,774,0.009862888,0.002138881
Melilla,2010,76034,PATRIMONY,Intellectual Property,14,0.000184128,0.002138881
Melilla,2010,76034,PATRIMONY,Damages,438,0.005760581,0.002138881
Melilla,2010,76034,PATRIMONY,Frauds,68,0.000894337,0.002138881
Melilla,2010,76034,PATRIMONY,Money Laundering,0,0,0.002138881
Melilla,2010,76034,PATRIMONY,Others (Patrimony),29,0.000381408,0.002138881
Melilla,2010,76034,PATRIMONY,Violent Robberies,194,0.00255149,0.002138881
Melilla,2010,76034,PATRIMONY,Theft,1043,0.013717547412999447,0.002138881
Melilla,2010,76034,PATRIMONY,Vehicle Theft,250,0.003288003,0.002138881
Melilla,2010,76034,PATRIMONY,Violent Burglaries,774,0.010179656469474182,0.002138881
Albacete,2022,385727,SEXUAL,Child Pornography,5,1.2962535679379458e-05,0.001297128
Albacete,2022,385727,SEXUAL,Of Minors/Incapacitated,2,5.185014271751783e-06,0.001297128
Albacete,2022,385727,SEXUAL,Others (Sexual),13,3.370259276638659e-05,0.001297128
Albacete,2022,385727,SEXUAL,Sexual Assault,81,0.000209993,0.001297128
Albacete,2022,385727,SEXUAL,Rape,30,7.777521407627675e-05,0.001297128
Albacete,2021,386464,SEXUAL,Child Pornography,3,7.762689409621595e-06,0.001297128
Albacete,2021,386464,SEXUAL,Of Minors/Incapacitated,4,1.0350252546162127e-05,0.001297128
Albacete,2021,386464,SEXUAL,Others (Sexual),16,4.1401010184648506e-05,0.001297128
Albacete,2021,386464,SEXUAL,Sexual Assault,83,0.000214768,0.001297128
Albacete,2021,386464,SEXUAL,Rape,18,4.6576136457729565e-05,0.001297128
Albacete,2020,388270,SEXUAL,Child Pornography,4,1.0302109356890824e-05,0.001297128
Albacete,2020,388270,SEXUAL,Of Minors/Incapacitated,5,1.287763669611353e-05,0.001297128
Albacete,2020,388270,SEXUAL,Others (Sexual),5,1.287763669611353e-05,0.001297128
Albacete,2020,388270,SEXUAL,Sexual Assault,57,0.000146805,0.001297128
Albacete,2020,388270,SEXUAL,Rape,11,2.8330800731449765e-05,0.001297128
Albacete,2019,388167,SEXUAL,Child Pornography,11,2.833831830114358e-05,0.001297128
Albacete,2019,388167,SEXUAL,Of Minors/Incapacitated,4,1.0304843018597665e-05,0.001297128
Albacete,2019,388167,SEXUAL,Others (Sexual),15,3.8643161319741246e-05,0.001297128
Albacete,2019,388167,SEXUAL,Sexual Assault,66,0.00017003,0.001297128
Albacete,2019,388167,SEXUAL,Rape,19,4.894800433833891e-05,0.001297128
Albacete,2018,388786,SEXUAL,Child Pornography,9,2.314898170201602e-05,0.001297128
Albacete,2018,388786,SEXUAL,Of Minors/Incapacitated,7,1.800476354601246e-05,0.001297128
Albacete,2018,388786,SEXUAL,Others (Sexual),10,2.57210907800178e-05,0.001297128
Albacete,2018,388786,SEXUAL,Sexual Assault,62,0.000159471,0.001297128
Albacete,2018,388786,SEXUAL,Rape,16,4.115374524802848e-05,0.001297128
Albacete,2017,390032,SEXUAL,Child Pornography,5,1.2819460967305246e-05,0.001297128
Albacete,2017,390032,SEXUAL,Of Minors/Incapacitated,3,7.691676580383147e-06,0.001297128
Albacete,2017,390032,SEXUAL,Others (Sexual),4,1.0255568773844198e-05,0.001297128
Albacete,2017,390032,SEXUAL,Sexual Assault,43,0.000110247,0.001297128
Albacete,2017,390032,SEXUAL,Rape,5,1.2819460967305246e-05,0.001297128
Albacete,2016,392118,SEXUAL,Child Pornography,3,7.650758190136643e-06,0.001297128
Albacete,2016,392118,SEXUAL,Of Minors/Incapacitated,3,7.650758190136643e-06,0.001297128
Albacete,2016,392118,SEXUAL,Others (Sexual),8,2.040202184036438e-05,0.001297128
Albacete,2016,392118,SEXUAL,Sexual Assault,41,0.00010456,0.001297128
Albacete,2016,392118,SEXUAL,Rape,9,2.2952274570409926e-05,0.001297128
Albacete,2015,394580,SEXUAL,Child Pornography,5,1.2671701556084952e-05,0.001297128
Albacete,2015,394580,SEXUAL,Of Minors/Incapacitated,5,1.2671701556084952e-05,0.001297128
Albacete,2015,394580,SEXUAL,Others (Sexual),8,2.027472248973592e-05,0.001297128
Albacete,2015,394580,SEXUAL,Sexual Assault,53,0.00013432,0.001297128
Albacete,2015,394580,SEXUAL,Rape,9,2.2809062800952913e-05,0.001297128
Albacete,2014,396987,SEXUAL,Child Pornography,3,7.556922518873414e-06,0.001297128
Albacete,2014,396987,SEXUAL,Of Minors/Incapacitated,1,2.518974172957805e-06,0.001297128
Albacete,2014,396987,SEXUAL,Others (Sexual),5,1.2594870864789023e-05,0.001297128
Albacete,2014,396987,SEXUAL,Sexual Assault,39,9.823999274535438e-05,0.001297128
Albacete,2014,396987,SEXUAL,Rape,7,1.7632819210704633e-05,0.001297128
Albacete,2013,400007,SEXUAL,Child Pornography,4,9.999825003062446e-06,0.001297128
Albacete,2013,400007,SEXUAL,Of Minors/Incapacitated,1,2.4999562507656116e-06,0.001297128
Albacete,2013,400007,SEXUAL,Others (Sexual),5,1.2499781253828058e-05,0.001297128
Albacete,2013,400007,SEXUAL,Sexual Assault,43,0.000107498,0.001297128
Albacete,2013,400007,SEXUAL,Rape,9,2.2499606256890504e-05,0.001297128
Albacete,2012,402837,SEXUAL,Child Pornography,2,4.964787246454521e-06,0.001297128
Albacete,2012,402837,SEXUAL,Of Minors/Incapacitated,0,0,0.001297128
Albacete,2012,402837,SEXUAL,Others (Sexual),7,1.7376755362590823e-05,0.001297128
Albacete,2012,402837,SEXUAL,Sexual Assault,46,0.00011419,0.001297128
Albacete,2012,402837,SEXUAL,Rape,5,1.2411968116136303e-05,0.001297128
Albacete,2011,402318,SEXUAL,Child Pornography,1,2.4855959713460497e-06,0.001297128
Albacete,2011,402318,SEXUAL,Of Minors/Incapacitated,2,4.971191942692099e-06,0.001297128
Albacete,2011,402318,SEXUAL,Others (Sexual),11,2.7341555684806547e-05,0.001297128
Albacete,2011,402318,SEXUAL,Sexual Assault,42,0.000104395,0.001297128
Albacete,2011,402318,SEXUAL,Rape,9,2.2370363742114446e-05,0.001297128
Albacete,2010,401682,SEXUAL,Child Pornography,3,7.468594559875722e-06,0.001297128
Albacete,2010,401682,SEXUAL,Of Minors/Incapacitated,3,7.468594559875722e-06,0.001297128
Albacete,2010,401682,SEXUAL,Others (Sexual),17,4.2322035839295764e-05,0.001297128
Albacete,2010,401682,SEXUAL,Sexual Assault,40,9.958126079834297e-05,0.001297128
Albacete,2010,401682,SEXUAL,Rape,9,2.2405783679627167e-05,0.001297128
Alicante,2022,1901594,SEXUAL,Child Pornography,38,1.9983235117485646e-05,0.001983196
Alicante,2022,1901594,SEXUAL,Of Minors/Incapacitated,28,1.4724489033936793e-05,0.001983196
Alicante,2022,1901594,SEXUAL,Others (Sexual),87,4.5751090926875034e-05,0.001983196
Alicante,2022,1901594,SEXUAL,Sexual Assault,594,0.00031237,0.001983196
Alicante,2022,1901594,SEXUAL,Rape,244,0.000128313,0.001983196
Alicante,2021,1881762,SEXUAL,Child Pornography,28,1.4879671286804602e-05,0.001983196
Alicante,2021,1881762,SEXUAL,Of Minors/Incapacitated,27,1.4348254455133009e-05,0.001983196
Alicante,2021,1881762,SEXUAL,Others (Sexual),96,5.1016015840472916e-05,0.001983196
Alicante,2021,1881762,SEXUAL,Sexual Assault,521,0.000276868,0.001983196
Alicante,2021,1881762,SEXUAL,Rape,166,8.821519405748442e-05,0.001983196
Alicante,2020,1879888,SEXUAL,Child Pornography,25,1.3298664601295396e-05,0.001983196
Alicante,2020,1879888,SEXUAL,Of Minors/Incapacitated,19,1.01069850969845e-05,0.001983196
Alicante,2020,1879888,SEXUAL,Others (Sexual),77,4.095988697198982e-05,0.001983196
Alicante,2020,1879888,SEXUAL,Sexual Assault,329,0.00017501,0.001983196
Alicante,2020,1879888,SEXUAL,Rape,123,6.542942983837335e-05,0.001983196
Alicante,2019,1858683,SEXUAL,Child Pornography,38,2.0444583611083762e-05,0.001983196
Alicante,2019,1858683,SEXUAL,Of Minors/Incapacitated,30,1.6140460745592444e-05,0.001983196
Alicante,2019,1858683,SEXUAL,Others (Sexual),108,5.81056586841328e-05,0.001983196
Alicante,2019,1858683,SEXUAL,Sexual Assault,367,0.000197452,0.001983196
Alicante,2019,1858683,SEXUAL,Rape,133,7.155604263879316e-05,0.001983196
Alicante,2018,1838819,SEXUAL,Child Pornography,43,2.338457455573387e-05,0.001983196
Alicante,2018,1838819,SEXUAL,Of Minors/Incapacitated,18,9.788891674493248e-06,0.001983196
Alicante,2018,1838819,SEXUAL,Others (Sexual),86,4.676914911146774e-05,0.001983196
Alicante,2018,1838819,SEXUAL,Sexual Assault,345,0.00018762,0.001983196
Alicante,2018,1838819,SEXUAL,Rape,107,5.818952273170986e-05,0.001983196
Alicante,2017,1825332,SEXUAL,Child Pornography,32,1.7531057363811077e-05,0.001983196
Alicante,2017,1825332,SEXUAL,Of Minors/Incapacitated,21,1.150475639500102e-05,0.001983196
Alicante,2017,1825332,SEXUAL,Others (Sexual),77,4.21841067816704e-05,0.001983196
Alicante,2017,1825332,SEXUAL,Sexual Assault,303,0.000165997,0.001983196
Alicante,2017,1825332,SEXUAL,Rape,77,4.21841067816704e-05,0.001983196
Alicante,2016,1836459,SEXUAL,Child Pornography,26,1.415768062341713e-05,0.001983196
Alicante,2016,1836459,SEXUAL,Of Minors/Incapacitated,17,9.256945023003508e-06,0.001983196
Alicante,2016,1836459,SEXUAL,Others (Sexual),80,4.356209422589886e-05,0.001983196
Alicante,2016,1836459,SEXUAL,Sexual Assault,260,0.000141577,0.001983196
Alicante,2016,1836459,SEXUAL,Rape,81,4.41066204037226e-05,0.001983196
Alicante,2015,1855047,SEXUAL,Child Pornography,39,2.1023726083490067e-05,0.001983196
Alicante,2015,1855047,SEXUAL,Of Minors/Incapacitated,24,1.2937677589840041e-05,0.001983196
Alicante,2015,1855047,SEXUAL,Others (Sexual),88,4.743815116274682e-05,0.001983196
Alicante,2015,1855047,SEXUAL,Sexual Assault,240,0.000129377,0.001983196
Alicante,2015,1855047,SEXUAL,Rape,68,3.665675317121345e-05,0.001983196
Alicante,2014,1868438,SEXUAL,Child Pornography,35,1.8732224457006332e-05,0.001983196
Alicante,2014,1868438,SEXUAL,Of Minors/Incapacitated,19,1.0168921848089153e-05,0.001983196
Alicante,2014,1868438,SEXUAL,Others (Sexual),84,4.49573386968152e-05,0.001983196
Alicante,2014,1868438,SEXUAL,Sexual Assault,238,0.000127379,0.001983196
Alicante,2014,1868438,SEXUAL,Rape,69,3.692924250095534e-05,0.001983196
Alicante,2013,1945642,SEXUAL,Child Pornography,16,8.223506688280784e-06,0.001983196
Alicante,2013,1945642,SEXUAL,Of Minors/Incapacitated,27,1.3877167536473822e-05,0.001983196
Alicante,2013,1945642,SEXUAL,Others (Sexual),76,3.906165676933372e-05,0.001983196
Alicante,2013,1945642,SEXUAL,Sexual Assault,210,0.000107934,0.001983196
Alicante,2013,1945642,SEXUAL,Rape,93,4.7799132625632056e-05,0.001983196
Alicante,2012,1943910,SEXUAL,Child Pornography,23,1.1831823489770617e-05,0.001983196
Alicante,2012,1943910,SEXUAL,Of Minors/Incapacitated,20,1.0288542165017929e-05,0.001983196
Alicante,2012,1943910,SEXUAL,Others (Sexual),83,4.26974499848244e-05,0.001983196
Alicante,2012,1943910,SEXUAL,Sexual Assault,251,0.000129121,0.001983196
Alicante,2012,1943910,SEXUAL,Rape,69,3.549547046931185e-05,0.001983196
Alicante,2011,1934127,SEXUAL,Child Pornography,36,1.8613048677775555e-05,0.001983196
Alicante,2011,1934127,SEXUAL,Of Minors/Incapacitated,29,1.4993844768208086e-05,0.001983196
Alicante,2011,1934127,SEXUAL,Others (Sexual),77,3.981124300524216e-05,0.001983196
Alicante,2011,1934127,SEXUAL,Sexual Assault,272,0.000140632,0.001983196
Alicante,2011,1934127,SEXUAL,Rape,88,4.5498563434562465e-05,0.001983196
Alicante,2010,1926285,SEXUAL,Child Pornography,61,3.166717282229784e-05,0.001983196
Alicante,2010,1926285,SEXUAL,Of Minors/Incapacitated,14,7.267875729707702e-06,0.001983196
Alicante,2010,1926285,SEXUAL,Others (Sexual),90,4.6722058262406656e-05,0.001983196
Alicante,2010,1926285,SEXUAL,Sexual Assault,257,0.000133417,0.001983196
Alicante,2010,1926285,SEXUAL,Rape,84,4.360725437824621e-05,0.001983196
Almería,2022,740534,SEXUAL,Child Pornography,11,1.4854145792090572e-05,0.001698365
Almería,2022,740534,SEXUAL,Of Minors/Incapacitated,26,3.5109799144941355e-05,0.001698365
Almería,2022,740534,SEXUAL,Others (Sexual),40,5.401507560760208e-05,0.001698365
Almería,2022,740534,SEXUAL,Sexual Assault,200,0.000270075,0.001698365
Almería,2022,740534,SEXUAL,Rape,58,7.832185963102302e-05,0.001698365
Almería,2021,731792,SEXUAL,Child Pornography,9,1.229857664472965e-05,0.001698365
Almería,2021,731792,SEXUAL,Of Minors/Incapacitated,8,1.0932068128648578e-05,0.001698365
Almería,2021,731792,SEXUAL,Others (Sexual),24,3.279620438594573e-05,0.001698365
Almería,2021,731792,SEXUAL,Sexual Assault,169,0.00023094,0.001698365
Almería,2021,731792,SEXUAL,Rape,63,8.609003651310754e-05,0.001698365
Almería,2020,727945,SEXUAL,Child Pornography,9,1.236357142366525e-05,0.001698365
Almería,2020,727945,SEXUAL,Of Minors/Incapacitated,14,1.923222221459039e-05,0.001698365
Almería,2020,727945,SEXUAL,Others (Sexual),31,4.258563490373586e-05,0.001698365
Almería,2020,727945,SEXUAL,Sexual Assault,163,0.000223918,0.001698365
Almería,2020,727945,SEXUAL,Rape,49,6.731277775106636e-05,0.001698365
Almería,2019,716820,SEXUAL,Child Pornography,7,9.765352529226306e-06,0.001698365
Almería,2019,716820,SEXUAL,Of Minors/Incapacitated,3,4.185151083954131e-06,0.001698365
Almería,2019,716820,SEXUAL,Others (Sexual),35,4.8826762646131526e-05,0.001698365
Almería,2019,716820,SEXUAL,Sexual Assault,182,0.000253899,0.001698365
Almería,2019,716820,SEXUAL,Rape,51,7.114756842722023e-05,0.001698365
Almería,2018,709340,SEXUAL,Child Pornography,3,4.229283559365044e-06,0.001698365
Almería,2018,709340,SEXUAL,Of Minors/Incapacitated,5,7.048805932275072e-06,0.001698365
Almería,2018,709340,SEXUAL,Others (Sexual),35,4.934164152592551e-05,0.001698365
Almería,2018,709340,SEXUAL,Sexual Assault,148,0.000208645,0.001698365
Almería,2018,709340,SEXUAL,Rape,29,4.088307440719542e-05,0.001698365
Almería,2017,706672,SEXUAL,Child Pornography,16,2.2641338555935428e-05,0.001698365
Almería,2017,706672,SEXUAL,Of Minors/Incapacitated,9,1.2735752937713677e-05,0.001698365
Almería,2017,706672,SEXUAL,Others (Sexual),27,3.820725881314103e-05,0.001698365
Almería,2017,706672,SEXUAL,Sexual Assault,101,0.000142923,0.001698365
Almería,2017,706672,SEXUAL,Rape,31,4.386759345212489e-05,0.001698365
Almería,2016,704297,SEXUAL,Child Pornography,8,1.1358844351175712e-05,0.001698365
Almería,2016,704297,SEXUAL,Of Minors/Incapacitated,7,9.938988807278748e-06,0.001698365
Almería,2016,704297,SEXUAL,Others (Sexual),26,3.691624414132106e-05,0.001698365
Almería,2016,704297,SEXUAL,Sexual Assault,106,0.000150505,0.001698365
Almería,2016,704297,SEXUAL,Rape,31,4.401552186080588e-05,0.001698365
Almería,2015,701211,SEXUAL,Child Pornography,9,1.2834938413687178e-05,0.001698365
Almería,2015,701211,SEXUAL,Of Minors/Incapacitated,10,1.4261042681874642e-05,0.001698365
Almería,2015,701211,SEXUAL,Others (Sexual),20,2.8522085363749285e-05,0.001698365
Almería,2015,701211,SEXUAL,Sexual Assault,97,0.000138332,0.001698365
Almería,2015,701211,SEXUAL,Rape,31,4.420923231381139e-05,0.001698365
Almería,2014,701688,SEXUAL,Child Pornography,8,1.1401078542030076e-05,0.001698365
Almería,2014,701688,SEXUAL,Of Minors/Incapacitated,14,1.9951887448552632e-05,0.001698365
Almería,2014,701688,SEXUAL,Others (Sexual),26,3.7053505261597744e-05,0.001698365
Almería,2014,701688,SEXUAL,Sexual Assault,77,0.000109735,0.001698365
Almería,2014,701688,SEXUAL,Rape,19,2.707756153732143e-05,0.001698365
Almería,2013,699329,SEXUAL,Child Pornography,1,1.429942130241989e-06,0.001698365
Almería,2013,699329,SEXUAL,Of Minors/Incapacitated,8,1.1439537041935912e-05,0.001698365
Almería,2013,699329,SEXUAL,Others (Sexual),18,2.5738958344355804e-05,0.001698365
Almería,2013,699329,SEXUAL,Sexual Assault,93,0.000132985,0.001698365
Almería,2013,699329,SEXUAL,Rape,24,3.431861112580774e-05,0.001698365
Almería,2012,704219,SEXUAL,Child Pornography,2,2.8400256170310658e-06,0.001698365
Almería,2012,704219,SEXUAL,Of Minors/Incapacitated,5,7.100064042577664e-06,0.001698365
Almería,2012,704219,SEXUAL,Others (Sexual),38,5.396048672359025e-05,0.001698365
Almería,2012,704219,SEXUAL,Sexual Assault,89,0.000126381,0.001698365
Almería,2012,704219,SEXUAL,Rape,44,6.248056357468345e-05,0.001698365
Almería,2011,702819,SEXUAL,Child Pornography,7,9.959890099726957e-06,0.001698365
Almería,2011,702819,SEXUAL,Of Minors/Incapacitated,5,7.114207214090683e-06,0.001698365
Almería,2011,702819,SEXUAL,Others (Sexual),21,2.987967029918087e-05,0.001698365
Almería,2011,702819,SEXUAL,Sexual Assault,107,0.000152244,0.001698365
Almería,2011,702819,SEXUAL,Rape,36,5.122229194145292e-05,0.001698365
Almería,2010,695560,SEXUAL,Child Pornography,14,2.0127666915866352e-05,0.001698365
Almería,2010,695560,SEXUAL,Of Minors/Incapacitated,9,1.2939214445914084e-05,0.001698365
Almería,2010,695560,SEXUAL,Others (Sexual),26,3.73799528437518e-05,0.001698365
Almería,2010,695560,SEXUAL,Sexual Assault,93,0.000133705,0.001698365
Almería,2010,695560,SEXUAL,Rape,29,4.169302432572316e-05,0.001698365
Araba,2022,334412,SEXUAL,Child Pornography,3,8.97096994127005e-06,0.001570123
Araba,2022,334412,SEXUAL,Of Minors/Incapacitated,5,1.4951616568783417e-05,0.001570123
Araba,2022,334412,SEXUAL,Others (Sexual),17,5.083549633386362e-05,0.001570123
Araba,2022,334412,SEXUAL,Sexual Assault,70,0.000209323,0.001570123
Araba,2022,334412,SEXUAL,Rape,30,8.97096994127005e-05,0.001570123
Araba,2021,333626,SEXUAL,Child Pornography,4,1.198947324249309e-05,0.001570123
Araba,2021,333626,SEXUAL,Of Minors/Incapacitated,0,0,0.001570123
Araba,2021,333626,SEXUAL,Others (Sexual),6,1.7984209863739636e-05,0.001570123
Araba,2021,333626,SEXUAL,Sexual Assault,43,0.000128887,0.001570123
Araba,2021,333626,SEXUAL,Rape,40,0.000119895,0.001570123
Araba,2020,333940,SEXUAL,Child Pornography,4,1.197819967658861e-05,0.001570123
Araba,2020,333940,SEXUAL,Of Minors/Incapacitated,0,0,0.001570123
Araba,2020,333940,SEXUAL,Others (Sexual),12,3.5934599029765826e-05,0.001570123
Araba,2020,333940,SEXUAL,Sexual Assault,53,0.000158711,0.001570123
Araba,2020,333940,SEXUAL,Rape,26,7.785829789782595e-05,0.001570123
Araba,2019,331549,SEXUAL,Child Pornography,3,9.048436279403648e-06,0.001570123
Araba,2019,331549,SEXUAL,Of Minors/Incapacitated,1,3.0161454264678824e-06,0.001570123
Araba,2019,331549,SEXUAL,Others (Sexual),16,4.825832682348612e-05,0.001570123
Araba,2019,331549,SEXUAL,Sexual Assault,51,0.000153823,0.001570123
Araba,2019,331549,SEXUAL,Rape,11,3.317759969114671e-05,0.001570123
Araba,2018,328868,SEXUAL,Child Pornography,6,1.8244402009316807e-05,0.001570123
Araba,2018,328868,SEXUAL,Of Minors/Incapacitated,5,1.520366834109734e-05,0.001570123
Araba,2018,328868,SEXUAL,Others (Sexual),25,7.60183417054867e-05,0.001570123
Araba,2018,328868,SEXUAL,Sexual Assault,68,0.00020677,0.001570123
Araba,2018,328868,SEXUAL,Rape,14,4.2570271355072554e-05,0.001570123
Araba,2017,326574,SEXUAL,Child Pornography,5,1.5310465621880493e-05,0.001570123
Araba,2017,326574,SEXUAL,Of Minors/Incapacitated,7,2.143465187063269e-05,0.001570123
Araba,2017,326574,SEXUAL,Others (Sexual),8,2.449674499500879e-05,0.001570123
Araba,2017,326574,SEXUAL,Sexual Assault,52,0.000159229,0.001570123
Araba,2017,326574,SEXUAL,Rape,12,3.6745117492513184e-05,0.001570123
Araba,2016,324126,SEXUAL,Child Pornography,6,1.8511319671979415e-05,0.001570123
Araba,2016,324126,SEXUAL,Of Minors/Incapacitated,5,1.5426099726649513e-05,0.001570123
Araba,2016,324126,SEXUAL,Others (Sexual),4,1.2340879781319611e-05,0.001570123
Araba,2016,324126,SEXUAL,Sexual Assault,32,9.872703825055689e-05,0.001570123
Araba,2016,324126,SEXUAL,Rape,2,6.1704398906598055e-06,0.001570123
Araba,2015,323648,SEXUAL,Child Pornography,5,1.5448882736800474e-05,0.001570123
Araba,2015,323648,SEXUAL,Of Minors/Incapacitated,3,9.269329642080285e-06,0.001570123
Araba,2015,323648,SEXUAL,Others (Sexual),15,4.6346648210401425e-05,0.001570123
Araba,2015,323648,SEXUAL,Sexual Assault,23,7.106486058928218e-05,0.001570123
Araba,2015,323648,SEXUAL,Rape,5,1.5448882736800474e-05,0.001570123
Araba,2014,321932,SEXUAL,Child Pornography,7,2.1743722276754097e-05,0.001570123
Araba,2014,321932,SEXUAL,Of Minors/Incapacitated,7,2.1743722276754097e-05,0.001570123
Araba,2014,321932,SEXUAL,Others (Sexual),8,2.4849968316290397e-05,0.001570123
Araba,2014,321932,SEXUAL,Sexual Assault,31,9.629362722562529e-05,0.001570123
Araba,2014,321932,SEXUAL,Rape,10,3.1062460395362996e-05,0.001570123
Araba,2013,321417,SEXUAL,Child Pornography,3,9.333669345429769e-06,0.001570123
Araba,2013,321417,SEXUAL,Of Minors/Incapacitated,0,0,0.001570123
Araba,2013,321417,SEXUAL,Others (Sexual),8,2.488978492114605e-05,0.001570123
